,shot,gas_name,collisionality,heating power,pressure,gas,R_0,ne,Te,phif,phip,I_B,filename
2035,2547,Ar,,,5.0,40,-0.005,4.699211e+17,3.329628,,,370.0,11.0
2036,2547,Ar,,,5.0,40,-1.214e-07,4.945057e+17,3.153379,,,370.0,12.0
2037,2547,Ar,,,5.0,40,0.005,5.418755e+17,3.031972,,,370.0,13.0
2038,2547,Ar,,,5.0,40,0.01,5.59731e+17,2.904282,,,370.0,14.0
2039,2547,Ar,,,5.0,40,0.015,5.830074e+17,2.803213,,,370.0,15.0
2040,2547,Ar,,,5.0,40,0.02,5.619675e+17,2.709384,,,370.0,16.0
2041,2547,Ar,,,5.0,40,0.025,5.657027e+17,2.539424,,,370.0,17.0
2042,2547,Ar,,,5.0,40,0.03,5.759022e+17,2.350497,,,370.0,18.0
2043,2547,Ar,,,5.0,40,0.035,5.786083e+17,2.270627,,,370.0,19.0
2044,2547,Ar,,,5.0,40,0.04,5.672079e+17,2.165336,,,370.0,20.0
2045,2547,Ar,,,5.0,40,0.045,5.723743e+17,2.094782,,,370.0,21.0
2046,2547,Ar,,,5.0,40,0.05,5.718418e+17,2.092285,,,370.0,22.0
2047,2547,Ar,,,5.0,40,0.055,5.68188e+17,2.164397,,,370.0,23.0
2048,2547,Ar,,,5.0,40,0.06,5.896735e+17,2.180994,,,370.0,24.0
2049,2547,Ar,,,5.0,40,0.065,5.773778e+17,2.257358,,,370.0,25.0
2050,2547,Ar,,,5.0,40,0.07,5.949991e+17,2.356605,,,370.0,26.0
2051,2547,Ar,,,5.0,40,0.075,5.709486e+17,2.43389,,,370.0,27.0
2052,2547,Ar,,,5.0,40,0.08,5.633186e+17,2.473383,,,370.0,28.0
2053,2547,Ar,,,5.0,40,0.085,5.739274e+17,2.661215,,,370.0,29.0
2054,2547,Ar,,,5.0,40,0.09,5.406194e+17,2.8543,,,370.0,30.0
2055,2547,Ar,,,5.0,40,0.095,5.357232e+17,3.123839,,,370.0,31.0
2056,2547,Ar,,,5.0,40,0.1,4.955027e+17,3.312418,,,370.0,32.0
2057,2547,Ar,,,5.0,40,0.105,4.101822e+17,3.403678,,,370.0,33.0
2058,2547,Ar,,,5.0,40,0.11,3.647352e+17,3.826428,,,370.0,34.0
2059,2547,Ar,,,5.0,40,0.115,3.309778e+17,4.42131,,,370.0,35.0
2060,2547,Ar,,,5.0,40,0.12,2.172509e+17,4.905447,,,370.0,36.0
2061,2547,Ar,,,5.0,40,0.125,1.146545e+17,5.614495,,,370.0,37.0
2062,2547,Ar,,,5.0,40,0.13,3.548375e+16,6.33437,,,370.0,38.0
2063,2547,Ar,,,5.0,40,0.135,9136424000000000.0,7.420661,,,370.0,39.0
2064,2547,Ar,,,5.0,40,0.14,3323904000000000.0,8.392025,,,370.0,40.0
2065,2548,Ar,,,5.0,40,-0.045,116690700000000.0,9.486777,,,300.0,3.0
2066,2548,Ar,,,5.0,40,-0.04,322520700000000.0,8.11182,,,300.0,4.0
2067,2548,Ar,,,5.0,40,-0.035,4585929000000000.0,6.357254,,,300.0,5.0
2068,2548,Ar,,,5.0,40,-0.03,2.761699e+16,5.507018,,,300.0,6.0
2069,2548,Ar,,,5.0,40,-0.025,1.072558e+17,5.008871,,,300.0,7.0
2070,2548,Ar,,,5.0,40,-0.02,1.67365e+17,4.543143,,,300.0,8.0
2071,2548,Ar,,,5.0,40,-0.015,2.555453e+17,4.220505,,,300.0,9.0
2072,2548,Ar,,,5.0,40,-0.01,3.226912e+17,3.92224,,,300.0,10.0
2073,2548,Ar,,,5.0,40,-0.005,3.68063e+17,3.784766,,,300.0,11.0
2074,2548,Ar,,,5.0,40,-1.214e-07,4.178757e+17,3.635606,,,300.0,12.0
2075,2548,Ar,,,5.0,40,0.005,4.70614e+17,3.453464,,,300.0,13.0
2076,2548,Ar,,,5.0,40,0.01,4.851602e+17,3.414578,,,300.0,14.0
2077,2548,Ar,,,5.0,40,0.015,4.769943e+17,3.202416,,,300.0,15.0
2078,2548,Ar,,,5.0,40,0.02,5.075482e+17,3.086716,,,300.0,16.0
2079,2548,Ar,,,5.0,40,0.025,5.233064e+17,3.083026,,,300.0,17.0
2080,2548,Ar,,,5.0,40,0.03,5.273817e+17,3.019867,,,300.0,18.0
2081,2548,Ar,,,5.0,40,0.035,5.422526e+17,2.996377,,,300.0,19.0
2082,2548,Ar,,,5.0,40,0.04,5.442295e+17,2.958279,,,300.0,20.0
2083,2548,Ar,,,5.0,40,0.045,5.604123e+17,2.982249,,,300.0,21.0
2084,2548,Ar,,,5.0,40,0.05,5.237047e+17,2.96187,,,300.0,22.0
2085,2548,Ar,,,5.0,40,0.055,5.788836e+17,3.097499,,,300.0,23.0
2086,2548,Ar,,,5.0,40,0.06,5.655052e+17,3.123015,,,300.0,24.0
2087,2548,Ar,,,5.0,40,0.065,5.616848e+17,3.209986,,,300.0,25.0
2088,2548,Ar,,,5.0,40,0.07,5.620781e+17,3.199202,,,300.0,26.0
2089,2548,Ar,,,5.0,40,0.075,5.535055e+17,3.306093,,,300.0,27.0
2090,2548,Ar,,,5.0,40,0.08,5.275882e+17,3.383238,,,300.0,28.0
2091,2548,Ar,,,5.0,40,0.085,5.33151e+17,3.423539,,,300.0,29.0
2092,2548,Ar,,,5.0,40,0.09,5.055274e+17,3.542449,,,300.0,30.0
2093,2548,Ar,,,5.0,40,0.095,4.708087e+17,3.680313,,,300.0,31.0
2094,2548,Ar,,,5.0,40,0.1,4.38901e+17,3.886677,,,300.0,32.0
2095,2548,Ar,,,5.0,40,0.105,4.119559e+17,4.04769,,,300.0,33.0
2096,2548,Ar,,,5.0,40,0.11,3.144805e+17,4.388353,,,300.0,34.0
2097,2548,Ar,,,5.0,40,0.115,1.922766e+17,4.670067,,,300.0,35.0
2098,2548,Ar,,,5.0,40,0.12,9.995385e+16,5.23615,,,300.0,36.0
2099,2548,Ar,,,5.0,40,0.125,2.537952e+16,5.662297,,,300.0,37.0
2100,2548,Ar,,,5.0,40,0.13,6579806000000000.0,6.668329,,,300.0,38.0
2101,2548,Ar,,,5.0,40,0.135,168237600000000.0,7.675943,,,300.0,39.0
2102,2548,Ar,,,5.0,40,0.14,155590700000000.0,8.429378,,,300.0,40.0
2103,2549,Ar,,,5.0,40,-0.045,274855200000000.0,9.434043,,,370.0,3.0
2104,2549,Ar,,,5.0,40,-0.04,1.02966e+16,7.430277,,,370.0,4.0
2105,2549,Ar,,,5.0,40,-0.035,7323824000000000.0,6.096277,,,370.0,5.0
2106,2549,Ar,,,5.0,40,-0.03,5.570341e+16,5.223162,,,370.0,6.0
2107,2549,Ar,,,5.0,40,-0.025,1.425905e+17,4.563758,,,370.0,7.0
2108,2549,Ar,,,5.0,40,-0.02,2.100117e+17,4.123258,,,370.0,8.0
2109,2549,Ar,,,5.0,40,-0.015,2.707679e+17,3.76172,,,370.0,9.0
2110,2549,Ar,,,5.0,40,-0.01,3.516471e+17,3.566876,,,370.0,10.0
2111,2549,Ar,,,5.0,40,-0.005,3.852246e+17,3.324495,,,370.0,11.0
2112,2549,Ar,,,5.0,40,-1.214e-07,4.719367e+17,3.201079,,,370.0,12.0
2113,2549,Ar,,,5.0,40,0.005,4.306816e+17,2.921365,,,370.0,13.0
2114,2549,Ar,,,5.0,40,0.01,4.387011e+17,2.821229,,,370.0,14.0
2115,2549,Ar,,,5.0,40,0.015,4.513224e+17,2.71901,,,370.0,15.0
2116,2549,Ar,,,5.0,40,0.02,5.015928e+17,2.637052,,,370.0,16.0
2117,2549,Ar,,,5.0,40,0.025,4.658104e+17,2.354934,,,370.0,17.0
2118,2549,Ar,,,5.0,40,0.03,4.701865e+17,2.356391,,,370.0,18.0
2119,2549,Ar,,,5.0,40,0.035,4.714428e+17,2.218063,,,370.0,19.0
2120,2549,Ar,,,5.0,40,0.04,4.715254e+17,2.242908,,,370.0,20.0
2121,2549,Ar,,,5.0,40,0.045,4.769816e+17,2.215568,,,370.0,21.0
2122,2549,Ar,,,5.0,40,0.05,5.022065e+17,2.322459,,,370.0,22.0
2123,2549,Ar,,,5.0,40,0.055,4.671377e+17,2.195191,,,370.0,23.0
2124,2549,Ar,,,5.0,40,0.06,4.701071e+17,2.163666,,,370.0,24.0
2125,2549,Ar,,,5.0,40,0.065,4.767263e+17,2.282554,,,370.0,25.0
2126,2549,Ar,,,5.0,40,0.07,4.837767e+17,2.352699,,,370.0,26.0
2127,2549,Ar,,,5.0,40,0.075,4.879471e+17,2.475069,,,370.0,27.0
2128,2549,Ar,,,5.0,40,0.08,5.014903e+17,2.679206,,,370.0,28.0
2129,2549,Ar,,,5.0,40,0.085,4.769115e+17,2.79294,,,370.0,29.0
2130,2549,Ar,,,5.0,40,0.09,4.604598e+17,3.057433,,,370.0,30.0
2131,2549,Ar,,,5.0,40,0.095,4.334568e+17,3.261339,,,370.0,31.0
2132,2549,Ar,,,5.0,40,0.1,4.215751e+17,3.507563,,,370.0,32.0
2133,2549,Ar,,,5.0,40,0.105,3.894545e+17,3.741215,,,370.0,33.0
2134,2549,Ar,,,5.0,40,0.11,2.924672e+17,4.045244,,,370.0,34.0
2135,2549,Ar,,,5.0,40,0.115,2.248868e+17,4.4782,,,370.0,35.0
2136,2549,Ar,,,5.0,40,0.12,1.190181e+17,4.991158,,,370.0,36.0
2137,2549,Ar,,,5.0,40,0.125,4.430516e+16,6.020413,,,370.0,37.0
2138,2549,Ar,,,5.0,40,0.13,1.225809e+16,7.00334,,,370.0,38.0
2139,2549,Ar,,,5.0,40,0.135,6321198000000000.0,8.46522,,,370.0,39.0
2140,2549,Ar,,,5.0,40,0.14,141805500000000.0,9.296155,,,370.0,40.0
2141,2550,Ar,,,2.0,40,-0.035,1.130619e+16,16.19815,,,300.0,5.0
2142,2550,Ar,,,2.0,40,-0.03,1.279756e+16,15.67292,,,300.0,6.0
2143,2550,Ar,,,2.0,40,-0.025,5425791000000000.0,11.61721,,,300.0,7.0
2144,2550,Ar,,,2.0,40,-0.02,6691387000000000.0,8.336118,,,300.0,8.0
2145,2550,Ar,,,2.0,40,-0.015,2.179806e+16,7.358237,,,300.0,9.0
2146,2550,Ar,,,2.0,40,-0.01,1.112789e+17,6.508605,,,300.0,10.0
2147,2550,Ar,,,2.0,40,-0.005,1.687838e+17,6.182106,,,300.0,11.0
2148,2550,Ar,,,2.0,40,-1.214e-07,3.395279e+17,5.690667,,,300.0,12.0
2149,2550,Ar,,,2.0,40,0.005,4.118409e+17,5.23157,,,300.0,13.0
2150,2550,Ar,,,2.0,40,0.01,5.429311e+17,4.93029,,,300.0,14.0
2151,2550,Ar,,,2.0,40,0.015,5.742239e+17,4.698837,,,300.0,15.0
2152,2550,Ar,,,2.0,40,0.02,6.813711e+17,4.503046,,,300.0,16.0
2153,2550,Ar,,,2.0,40,0.025,7.279371e+17,4.392044,,,300.0,17.0
2154,2550,Ar,,,2.0,40,0.03,7.672277e+17,4.27498,,,300.0,18.0
2155,2550,Ar,,,2.0,40,0.035,7.872705e+17,4.218918,,,300.0,19.0
2156,2550,Ar,,,2.0,40,0.04,7.785152e+17,4.07813,,,300.0,20.0
2157,2550,Ar,,,2.0,40,0.045,8.135576e+17,4.146899,,,300.0,21.0
2158,2550,Ar,,,2.0,40,0.05,8.081296e+17,4.097932,,,300.0,22.0
2159,2550,Ar,,,2.0,40,0.055,7.987993e+17,4.175786,,,300.0,23.0
2160,2550,Ar,,,2.0,40,0.06,7.943801e+17,4.236106,,,300.0,24.0
2161,2550,Ar,,,2.0,40,0.065,7.829393e+17,4.372149,,,300.0,25.0
2162,2550,Ar,,,2.0,40,0.07,7.29042e+17,4.437184,,,300.0,26.0
2163,2550,Ar,,,2.0,40,0.075,7.22224e+17,4.528244,,,300.0,27.0
2164,2550,Ar,,,2.0,40,0.08,6.46861e+17,4.672097,,,300.0,28.0
2165,2550,Ar,,,2.0,40,0.085,5.932782e+17,4.920279,,,300.0,29.0
2166,2550,Ar,,,2.0,40,0.09,4.65841e+17,5.274482,,,300.0,30.0
2167,2550,Ar,,,2.0,40,0.095,3.316816e+17,5.723508,,,300.0,31.0
2168,2550,Ar,,,2.0,40,0.1,2.156147e+17,6.354861,,,300.0,32.0
2169,2550,Ar,,,2.0,40,0.105,1.034317e+17,7.061501,,,300.0,33.0
2170,2550,Ar,,,2.0,40,0.11,2.83184e+16,7.943137,,,300.0,34.0
2171,2550,Ar,,,2.0,40,0.115,1.378336e+16,8.900632,,,300.0,35.0
2172,2550,Ar,,,2.0,40,0.12,9991579000000000.0,10.07111,,,300.0,36.0
2173,2550,Ar,,,2.0,40,0.125,8888157000000000.0,12.94118,,,300.0,37.0
2174,2551,Ar,,,2.0,40,-0.015,9573390000000000.0,14.50386,,,370.0,9.0
2175,2551,Ar,,,2.0,40,-0.01,8448677000000000.0,10.10451,,,370.0,10.0
2176,2551,Ar,,,2.0,40,-0.005,2.567359e+16,8.722806,,,370.0,11.0
2177,2551,Ar,,,2.0,40,-1.214e-07,7.196374e+16,7.959803,,,370.0,12.0
2178,2551,Ar,,,2.0,40,0.005,1.691892e+17,6.943534,,,370.0,13.0
2179,2551,Ar,,,2.0,40,0.01,2.318636e+17,5.887728,,,370.0,14.0
2180,2551,Ar,,,2.0,40,0.015,3.587524e+17,5.49551,,,370.0,15.0
2181,2551,Ar,,,2.0,40,0.02,4.084175e+17,4.963689,,,370.0,16.0
2182,2551,Ar,,,2.0,40,0.025,4.762351e+17,4.565008,,,370.0,17.0
2183,2551,Ar,,,2.0,40,0.03,4.87028e+17,4.36937,,,370.0,18.0
2184,2551,Ar,,,2.0,40,0.035,5.219618e+17,4.011574,,,370.0,19.0
2185,2551,Ar,,,2.0,40,0.04,5.799942e+17,3.646298,,,370.0,20.0
2186,2551,Ar,,,2.0,40,0.045,5.403317e+17,3.775091,,,370.0,21.0
2187,2551,Ar,,,2.0,40,0.05,5.472001e+17,3.455339,,,370.0,22.0
2188,2551,Ar,,,2.0,40,0.055,5.379448e+17,3.761098,,,370.0,23.0
2189,2551,Ar,,,2.0,40,0.06,4.95962e+17,3.735559,,,370.0,24.0
2190,2551,Ar,,,2.0,40,0.065,5.182805e+17,3.976364,,,370.0,25.0
2191,2551,Ar,,,2.0,40,0.07,4.792244e+17,4.567488,,,370.0,26.0
2192,2551,Ar,,,2.0,40,0.075,3.475709e+17,4.661776,,,370.0,27.0
2193,2551,Ar,,,2.0,40,0.08,3.027789e+17,5.17875,,,370.0,28.0
2194,2551,Ar,,,2.0,40,0.085,2.935535e+17,6.035638,,,370.0,29.0
2195,2551,Ar,,,2.0,40,0.09,1.725195e+17,6.758776,,,370.0,30.0
2196,2551,Ar,,,2.0,40,0.095,1.16083e+17,7.648126,,,370.0,31.0
2197,2551,Ar,,,2.0,40,0.1,3.487744e+16,8.789342,,,370.0,32.0
2198,2551,Ar,,,2.0,40,0.105,2.102437e+16,10.36577,,,370.0,33.0
2199,2551,Ar,,,2.0,40,0.11,9351047000000000.0,11.83811,,,370.0,34.0
2200,2551,Ar,,,2.0,40,0.115,6851972000000000.0,15.06663,,,370.0,35.0
2201,2779,Ar,,,3.0,40,-0.1,4.805e+17,21.01,-0.9909,107.8,300.0,
2202,2779,Ar,,,3.0,40,-0.09,6.318e+17,24.82,-1.738,126.7,300.0,
2203,2779,Ar,,,3.0,40,-0.08,7.763e+17,28.35,-2.337,144.4,300.0,
2204,2779,Ar,,,3.0,40,-0.07,8.654e+17,32.69,-11.13,158.1,300.0,
2205,2779,Ar,,,3.0,40,-0.06,9.573e+17,26.75,-23.21,115.3,300.0,
2206,2779,Ar,,,3.0,40,-0.05,1.152e+18,25.03,-29.68,99.9,300.0,
2207,2779,Ar,,,3.0,40,-0.04,1.323e+18,16.72,-19.56,67.01,300.0,
2208,2779,Ar,,,3.0,40,-0.03,1.925e+18,12.13,-9.892,52.9,300.0,
2209,2779,Ar,,,3.0,40,-0.02,2.447e+18,8.897,-3.726,42.33,300.0,
2210,2779,Ar,,,3.0,40,-0.01,3.443e+18,7.751,0.4418,40.57,300.0,
2211,2779,Ar,,,3.0,40,1.701e-08,3.911e+18,7.003,2.632,38.88,300.0,
2212,2779,Ar,,,3.0,40,0.01,4.173e+18,6.295,4.602,37.19,300.0,
2213,2779,Ar,,,3.0,40,0.02,4.21e+18,5.853,5.539,35.84,300.0,
2214,2779,Ar,,,3.0,40,0.03,4.61e+18,5.936,6.215,36.94,300.0,
2215,2779,Ar,,,3.0,40,0.04,4.506e+18,5.526,6.757,35.36,300.0,
2216,2779,Ar,,,3.0,40,0.05,4.548e+18,5.687,6.14,35.58,300.0,
2217,2779,Ar,,,3.0,40,0.06,4.685e+18,6.0,5.604,36.66,300.0,
2218,2779,Ar,,,3.0,40,0.07,4.458e+18,6.199,4.613,36.71,300.0,
2219,2779,Ar,,,3.0,40,0.08,4.6e+18,7.037,3.03,39.46,300.0,
2220,2779,Ar,,,3.0,40,0.09,4.389e+18,7.564,1.412,40.57,300.0,
2221,2779,Ar,,,3.0,40,0.1,3.814e+18,8.593,-1.233,43.25,300.0,
2222,2779,Ar,,,3.0,40,0.11,2.366e+18,10.82,-9.41,46.58,300.0,
2223,2779,Ar,,,3.0,40,0.12,1.521e+18,15.76,-23.08,58.48,300.0,
2224,2779,Ar,,,3.0,40,0.13,1.481e+18,21.62,-33.26,78.64,300.0,
2225,2779,Ar,,,3.0,40,0.14,1.212e+18,21.86,-35.24,77.94,300.0,
2226,2779,Ar,,,3.0,40,0.15,1.745e+18,21.37,-20.05,90.59,300.0,
2227,2779,Ar,,,3.0,40,0.16,2.148e+18,18.63,-8.447,88.0,300.0,
2228,2779,Ar,,,3.0,40,0.17,1.754e+18,11.22,-0.6028,57.5,300.0,
2229,2780,Ar,,,3.0,40,-0.1,3.22e+17,24.12,-5.794,119.0,300.0,
2230,2780,Ar,,,3.0,40,-0.09,3.963e+17,26.99,-5.212,134.5,300.0,
2231,2780,Ar,,,3.0,40,-0.08,4.31e+17,24.87,-6.946,121.8,300.0,
2232,2780,Ar,,,3.0,40,-0.07,4.296e+17,25.59,-15.26,117.2,300.0,
2233,2780,Ar,,,3.0,40,-0.06,5.295e+17,23.43,-27.46,93.83,300.0,
2234,2780,Ar,,,3.0,40,-0.05,6.338e+17,20.11,-28.85,75.25,300.0,
2235,2780,Ar,,,3.0,40,-0.04,6.43e+17,13.26,-20.04,48.6,300.0,
2236,2780,Ar,,,3.0,40,-0.03,1.008e+18,10.22,-11.35,41.54,300.0,
2237,2780,Ar,,,3.0,40,-0.02,1.43e+18,7.635,-5.069,34.45,300.0,
2238,2780,Ar,,,3.0,40,-0.01,1.742e+18,6.018,-1.054,30.1,300.0,
2239,2780,Ar,,,3.0,40,1.701e-08,2.071e+18,5.687,0.6353,30.07,300.0,
2240,2780,Ar,,,3.0,40,0.01,2.238e+18,5.221,2.323,29.35,300.0,
2241,2780,Ar,,,3.0,40,0.02,2.461e+18,5.172,2.989,29.76,300.0,
2242,2780,Ar,,,3.0,40,0.03,2.707e+18,5.068,3.782,30.02,300.0,
2243,2780,Ar,,,3.0,40,0.04,2.924e+18,4.999,4.229,30.11,300.0,
2244,2780,Ar,,,3.0,40,0.05,2.962e+18,4.887,3.968,29.27,300.0,
2245,2780,Ar,,,3.0,40,0.06,3.274e+18,5.47,3.269,31.58,300.0,
2246,2780,Ar,,,3.0,40,0.07,3.235e+18,5.589,2.606,31.54,300.0,
2247,2780,Ar,,,3.0,40,0.08,3.192e+18,5.944,1.525,32.3,300.0,
2248,2780,Ar,,,3.0,40,0.09,3.062e+18,6.445,0.1657,33.53,300.0,
2249,2780,Ar,,,3.0,40,0.1,2.669e+18,7.472,-2.718,35.96,300.0,
2250,2780,Ar,,,3.0,40,0.11,1.641e+18,9.815,-10.66,40.14,300.0,
2251,2780,Ar,,,3.0,40,0.12,1.018e+18,13.63,-21.87,48.68,300.0,
2252,2780,Ar,,,3.0,40,0.13,8.278e+17,17.13,-29.81,58.85,300.0,
2253,2780,Ar,,,3.0,40,0.14,7.132e+17,19.28,-32.28,67.51,300.0,
2254,2780,Ar,,,3.0,40,0.15,8.54e+17,18.15,-18.97,74.99,300.0,
2255,2780,Ar,,,3.0,40,0.16,1.109e+18,17.3,-8.12,81.41,300.0,
2256,2780,Ar,,,3.0,40,0.17,9.504e+17,12.28,-0.679,62.9,300.0,
2257,2781,Ar,,,3.0,40,-0.1,4.753e+16,30.81,-34.51,125.0,370.0,
2258,2781,Ar,,,3.0,40,-0.09,1.14e+17,37.14,-23.33,168.9,370.0,
2259,2781,Ar,,,3.0,40,-0.08,1.799e+17,37.22,-17.5,175.2,370.0,
2260,2781,Ar,,,3.0,40,-0.07,1.936e+17,24.37,-16.48,109.7,370.0,
2261,2781,Ar,,,3.0,40,-0.06,2.168e+17,19.27,-26.36,73.4,370.0,
2262,2781,Ar,,,3.0,40,-0.05,2.563e+17,18.15,-30.37,63.58,370.0,
2263,2781,Ar,,,3.0,40,-0.04,2.419e+17,12.64,-23.9,41.52,370.0,
2264,2781,Ar,,,3.0,40,-0.03,3.495e+17,8.938,-13.92,32.35,370.0,
2265,2781,Ar,,,3.0,40,-0.02,6.675e+17,6.925,-5.916,29.93,370.0,
2266,2781,Ar,,,3.0,40,-0.01,8.291e+17,5.452,-2.058,26.16,370.0,
2267,2781,Ar,,,3.0,40,1.701e-08,1.083e+18,4.977,0.6112,26.37,370.0,
2268,2781,Ar,,,3.0,40,0.01,1.168e+18,4.613,2.25,26.13,370.0,
2269,2781,Ar,,,3.0,40,0.02,1.343e+18,4.452,3.815,26.86,370.0,
2270,2781,Ar,,,3.0,40,0.03,1.342e+18,4.102,5.047,26.28,370.0,
2271,2781,Ar,,,3.0,40,0.04,1.547e+18,3.586,6.711,25.27,370.0,
2272,2781,Ar,,,3.0,40,0.05,1.662e+18,3.775,6.182,25.72,370.0,
2273,2781,Ar,,,3.0,40,0.06,1.84e+18,4.099,5.228,26.45,370.0,
2274,2781,Ar,,,3.0,40,0.07,1.936e+18,4.67,3.892,28.07,370.0,
2275,2781,Ar,,,3.0,40,0.08,1.87e+18,5.675,1.45,30.83,370.0,
2276,2781,Ar,,,3.0,40,0.09,1.865e+18,6.447,-0.3888,32.98,370.0,
2277,2781,Ar,,,3.0,40,0.1,1.635e+18,7.3,-2.993,34.8,370.0,
2278,2781,Ar,,,3.0,40,0.11,9.96e+17,8.241,-8.334,34.33,370.0,
2279,2781,Ar,,,3.0,40,0.12,8.069e+17,10.8,-14.78,41.11,370.0,
2280,2781,Ar,,,3.0,40,0.13,4.685e+17,14.33,-26.55,47.62,370.0,
2281,2781,Ar,,,3.0,40,0.14,4.525e+17,15.79,-26.12,55.6,370.0,
2282,2781,Ar,,,3.0,40,0.15,5.406e+17,14.08,-14.8,58.09,370.0,
2283,2781,Ar,,,3.0,40,0.16,6.15e+17,12.2,-6.594,56.56,370.0,
2284,2781,Ar,,,3.0,40,0.17,5.734e+17,10.37,-1.121,52.57,370.0,
2285,2782,He,,,3.0,4,-0.1,4.575e+16,80.24,-21.15,301.8,300.0,
2286,2782,He,,,3.0,4,-0.09206,1.369e+17,10.0,-23.41,16.84,300.0,
2287,2782,He,,,3.0,4,-0.08412,5.855e+16,90.74,-25.1,340.2,300.0,
2288,2782,He,,,3.0,4,-0.07618,3.998e+16,51.56,-29.76,177.8,300.0,
2289,2782,He,,,3.0,4,-0.06824,3.809e+16,33.45,-33.03,101.6,300.0,
2290,2782,He,,,3.0,4,-0.06029,6.418e+16,28.01,-34.9,77.85,300.0,
2291,2782,He,,,3.0,4,-0.05235,9.164e+16,26.04,-37.07,67.76,300.0,
2292,2782,He,,,3.0,4,-0.04441,9.132e+16,27.01,-36.61,72.11,300.0,
2293,2782,He,,,3.0,4,-0.03647,5.762e+16,18.26,-34.62,38.89,300.0,
2294,2782,He,,,3.0,4,-0.02853,6.392e+16,14.25,-27.01,30.36,300.0,
2295,2782,He,,,3.0,4,-0.02059,8.819e+16,11.91,-19.78,28.15,300.0,
2296,2782,He,,,3.0,4,-0.01265,1.341e+17,10.03,-13.37,27.01,300.0,
2297,2782,He,,,3.0,4,-0.004706,1.998e+17,9.356,-9.922,27.74,300.0,
2298,2782,He,,,3.0,4,0.003235,2.289e+17,8.511,-8.247,26.01,300.0,
2299,2782,He,,,3.0,4,0.01118,3.07e+17,8.225,-6.028,27.08,300.0,
2300,2782,He,,,3.0,4,0.01912,3.112e+17,7.572,-5.428,25.05,300.0,
2301,2782,He,,,3.0,4,0.02706,3.062e+17,7.122,-5.048,23.62,300.0,
2302,2782,He,,,3.0,4,0.035,3.096e+17,6.291,-4.109,21.22,300.0,
2303,2782,He,,,3.0,4,0.04294,3.814e+17,7.147,-3.43,25.34,300.0,
2304,2782,He,,,3.0,4,0.05088,3.399e+17,7.372,-5.736,23.94,300.0,
2305,2782,He,,,3.0,4,0.05882,3.739e+17,7.542,-6.081,24.28,300.0,
2306,2782,He,,,3.0,4,0.06676,3.716e+17,7.32,-5.777,23.69,300.0,
2307,2782,He,,,3.0,4,0.07471,3.674e+17,8.368,-6.819,26.87,300.0,
2308,2782,He,,,3.0,4,0.08265,3.037e+17,8.286,-7.736,25.62,300.0,
2309,2782,He,,,3.0,4,0.09059,2.51e+17,8.878,-9.391,26.35,300.0,
2310,2782,He,,,3.0,4,0.09853,2.166e+17,9.732,-11.15,28.03,300.0,
2311,2782,He,,,3.0,4,0.1065,1.715e+17,10.38,-13.23,28.57,300.0,
2312,2782,He,,,3.0,4,0.1144,1.606e+17,11.23,-14.31,30.91,300.0,
2313,2782,He,,,3.0,4,0.1224,1.373e+17,11.58,-15.41,31.19,300.0,
2314,2782,He,,,3.0,4,0.1303,1.187e+17,12.22,-16.83,32.35,300.0,
2315,2782,He,,,3.0,4,0.1382,9.137e+16,12.28,-17.86,31.58,300.0,
2316,2782,He,,,3.0,4,0.1462,1.043e+17,12.84,-14.81,36.88,300.0,
2317,2782,He,,,3.0,4,0.1541,1.024e+17,11.47,-10.33,35.82,300.0,
2318,2782,He,,,3.0,4,0.1621,1.007e+17,9.441,-5.855,32.15,300.0,
2319,2782,He,,,3.0,4,0.17,9.917e+16,9.195,-3.189,33.82,300.0,
2320,2783,He,,,3.0,4,-0.1,8.861e+16,129.0,-36.16,483.2,300.0,
2321,2783,He,,,3.0,4,-0.09206,1.138e+17,164.2,-35.77,625.1,300.0,
2322,2783,He,,,3.0,4,-0.08412,1.25e+17,168.7,-38.9,640.1,300.0,
2323,2783,He,,,3.0,4,-0.07618,1.221e+17,135.8,-40.88,505.9,300.0,
2324,2783,He,,,3.0,4,-0.06824,7.68e+16,54.54,-43.02,176.5,300.0,
2325,2783,He,,,3.0,4,-0.06029,7.809e+16,36.85,-43.72,104.6,300.0,
2326,2783,He,,,3.0,4,-0.05235,8.622e+16,31.93,-43.89,84.63,300.0,
2327,2783,He,,,3.0,4,-0.04441,1.289e+17,43.07,-42.48,130.9,300.0,
2328,2783,He,,,3.0,4,-0.03647,6.878e+16,20.74,-37.28,46.21,300.0,
2329,2783,He,,,3.0,4,-0.02853,5.972e+16,16.61,-33.61,33.24,300.0,
2330,2783,He,,,3.0,4,-0.02059,7.815e+16,12.71,-23.6,27.56,300.0,
2331,2783,He,,,3.0,4,-0.01265,1.12e+17,10.94,-17.5,26.56,300.0,
2332,2783,He,,,3.0,4,-0.004706,1.735e+17,9.922,-12.83,27.11,300.0,
2333,2783,He,,,3.0,4,0.003235,1.927e+17,9.132,-11.52,25.24,300.0,
2334,2783,He,,,3.0,4,0.01118,2.45e+17,8.325,-8.823,24.69,300.0,
2335,2783,He,,,3.0,4,0.01912,2.69e+17,8.064,-8.248,24.21,300.0,
2336,2783,He,,,3.0,4,0.02706,2.693e+17,7.734,-7.854,23.28,300.0,
